steps,reward,ego_speed,network_speed
194500,-32.0761990405959,18.51014455165404,19.43153184797825
195000,-57.951610729055325,16.89949898916058,20.30124461877057
195500,-9.829237551687124,10.854642698731688,20.143578191069654
196000,-106.27579333098276,19.803044314203,21.008105417257898
196500,-80.42097911810322,21.633061740653346,21.17408825505865
197000,-53.52655905463709,20.700302967569794,19.430402184516716
197500,-89.1115430368358,17.37246884637087,20.13704932372325
198000,-16.03093844049271,21.689449279265208,20.792538049950487
198500,-67.21002891404166,15.093364334895458,19.890979343199334
199000,-77.14958680087747,16.66106369713823,19.458131806592547
199500,-56.321377869108666,18.26628075364326,21.16652306519152
200000,-21.644894642546276,19.56982106330422,19.39117308347519
200500,-39.492717036475554,19.397256055318426,19.070341761048287
201000,0.8287725622004481,20.55317266722558,18.257255791820793
201500,-66.99153453975855,22.889916322777392,21.486177900123852
202000,-54.380697831996464,13.06530816982964,19.240732812979466
202500,-75.31784794544886,22.454414002875254,20.71694365914215
203000,-13.150453095236129,19.04490307604533,20.163905478030973
203500,-96.63697145970069,18.032520612851386,19.936923267656127
204000,-37.417672365490574,13.659113831656121,19.967123222174614
204500,-6.631929386803246,14.191758051622317,19.662087375241622
205000,-2.0837275287548023,22.19373769955098,21.625524694579337
205500,23.90130986701468,16.57093827240663,19.534325790795243
206000,-66.19929196374306,12.830255183765136,18.228287639766904
206500,0.4251016932735112,17.18369461992415,20.54728320337162
207000,1.3275583889449258,16.65612039194795,19.49997939614448
207500,-92.7640910484453,14.839011397218624,20.512864885532142
208000,-149.04065035664408,22.812878359044777,19.883580902633973
208500,-117.54799900114293,19.347893639057297,20.527504784850375
209000,-96.15251535782596,13.414419308550714,18.41966917472513
209500,-67.26342009132534,15.723156238010587,20.0371400752272
210000,38.41530161701361,22.414179901798374,19.50363212901318
210500,-30.901692000564555,15.260904814044196,21.555828791929134
211000,-32.41319924156184,16.601526472046785,20.242527991254985
211500,-83.02189945732766,15.507235055991156,18.92684460897499
212000,27.397585115721988,16.675012045089424,18.84866557050286
212500,-5.03315753275398,20.308684487806527,20.097075014366887
213000,-89.15661376367588,17.253522307589257,18.917121524055833
213500,-56.54200615633764,23.428921222301888,22.53349122031937
214000,-86.23790056389788,19.93719895017955,21.372648342971793
214500,-29.40019134870515,22.08595742496546,20.927680504815772
215000,-46.71452660849195,19.417827509107276,20.74049302241407
215500,12.678539171219894,20.342917675433892,19.040030866183105
216000,-32.9838795947275,17.280090006296327,20.514036327897678
216500,-6.593018584031659,20.713020032758756,21.03164110368008
217000,-0.7775905372728324,22.02535002012871,19.990038417591272
217500,-146.45835001014535,19.41347543806878,20.124950968295845
218000,17.195586606006923,16.195687630748175,21.101644161308876
218500,-5.989095193720448,17.935474641040233,20.732214740431537
