rollout/ep_rew_mean,time/total_timesteps,time/fps,ego_speed,time/time_elapsed,rollout/ep_len_mean,network_speed,time/episodes,train/learning_rate,train/ent_coef,train/n_updates,train/ent_coef_loss,train/actor_loss,train/critic_loss
-16.173556300000005,304928,159,,1909,81.38,,4196,0.0005,1.3015315896318372e-17,76032,-1235.8617210388184,5.621030874550343,56.84074189513922
-19.329818940000003,305184,159,,1912,81.43,,4200,0.0005,1.2601912894751813e-17,76096,-1184.7611675262451,5.5075674913823605,60.83309153839946
-19.74640605,305504,159,,1912,81.18,,4204,0.0005,1.2211800029286389e-17,76160,-1206.5616931915283,5.693497307598591,57.74607853963971
-20.551166339999998,305760,159,,1915,82.14,,4208,0.0005,1.1829668720024368e-17,76224,-1203.5536403656006,5.369650986045599,40.09049475193024
-20.305941199999996,306272,159,,1918,81.55,,4212,0.0005,1.1103885781039166e-17,76352,-1211.94753074646,5.637750521302223,66.7484423816204
-17.046053960000005,306368,159,,1918,81.69,,4216,,,,,,
-16.71472483,306496,159,20.95756784286466,1919,81.4,23.7436359253403,4220,0.0005,1.075233705800794e-17,76416,-1230.410888671875,5.510669521987438,67.60147614404559
-17.781335770000002,306880,159,,1923,81.79,,4224,0.0005,1.0410175322739635e-17,76480,-1223.0778007507324,5.500799655914307,58.68651446700096
-15.699711270000002,307104,159,,1924,79.7,,4228,0.0005,1.007933116308516e-17,76544,-1231.377908706665,5.647702045738697,58.98034309595823
-16.727730389999998,307360,159,,1927,80.01,,4232,0.0005,9.758335687222379e-18,76608,-1222.1236400604248,5.363622587174177,69.2754543852061
-16.9694689,307904,159,,1932,80.06,,4236,0.0005,9.151398801625134e-18,76736,-1228.278902053833,5.414333634078503,56.89566324278712
-16.45954085,308256,159,,1935,80.44,,4240,0.0005,8.587225990474144e-18,76864,-1216.1921634674072,5.422631986439228,59.21059497073293
-18.90576138,308800,159,,1938,79.66,,4244,0.0005,8.052685283331338e-18,76992,-1236.4346809387207,5.396580219268799,50.63018802925944
-17.73576664,308928,159,15.66066171178282,1939,79.1,22.5646014608404,4248,,,,,,
-18.14589829,309344,159,,1943,79.58,,4252,0.0005,7.555121514123607e-18,77120,-1199.453863143921,5.466525569558144,59.49964049458504
-16.19299346,309632,159,,1943,80.92,,4256,0.0005,7.319306706672579e-18,77184,-1249.3251495361328,5.65246844291687,85.63964183628559
-19.0431249,310112,159,,1948,80.65,,4260,0.0005,6.8642277350567904e-18,77312,-1220.5883617401123,5.357051372528076,54.08442432805896
-19.89491858,310432,159,,1951,81.12,,4264,0.0005,6.64888873676905e-18,77376,-1241.4155654907227,5.624944724142551,67.19982137158513
-20.469773399999994,310624,159,,1952,82.2,,4268,0.0005,6.438116292450485e-18,77440,-1238.662244796753,5.463376305997372,74.59982476010919
-21.954770459999995,310912,159,,1954,83.41,,4272,0.0005,6.231977242171999e-18,77504,-1278.442876815796,5.351937234401703,57.31471047177911
-20.87281512,311232,159,,1954,84.4,,4276,0.0005,6.030814975747726e-18,77568,-1246.2066249847412,5.447601653635502,56.239135693758726
-20.023249200000006,311392,159,,1958,83.25,,4280,0.0005,5.840331895374849e-18,77632,-1232.951431274414,5.297025635838509,45.34927398338914
-20.3978528,312000,159,13.986133137486119,1961,84.15,21.78899103934514,4284,0.0005,5.48110341427918e-18,77760,-1242.5215339660645,5.477040778845549,56.37536845728755
-18.840005740000002,312480,158,,1965,82.93,,4288,0.0005,5.140922737803848e-18,77888,-1258.3403759002686,5.4862100556492805,61.12146746367216
-18.187701219999997,312832,158,,1968,82.27,,4292,0.0005,4.976746831418815e-18,77952,-1265.4966201782227,5.37039190903306,54.005274910479784
-12.399579690000001,313056,158,,1969,81.82,,4296,0.0005,4.819354510452708e-18,78016,-1233.0247192382812,5.325945001095533,51.63070261105895
-11.361854350000002,313600,158,,1973,81.19,,4300,0.0005,4.520933090774532e-18,78144,-1255.1529445648193,5.1318762712180614,42.30823355540633
-16.23185211,313792,158,,1974,81.66,,4304,0.0005,4.377984370817018e-18,78208,-1255.4052925109863,5.199976980686188,41.48448262363672
-17.75918443,314144,158,,1978,81.98,,4308,0.0005,4.104802318966412e-18,78336,-1251.8276538848877,5.2745404206216335,52.271079923957586
-19.17655296,314432,158,,1982,83.36,,4312,0.0005,3.975753386925874e-18,78400,-1246.7643947601318,5.60573223233223,54.952974546700716
-19.5747645,314720,158,,1983,83.44,,4316,0.0005,3.851344065704706e-18,78464,-1242.534481048584,5.1371383629739285,32.22140381857753
-20.7700279,315104,158,11.359808436614362,1986,81.77,20.402509453591414,4320,0.0005,3.730145400794723e-18,78528,-1282.375717163086,5.600108757615089,55.692297488451004
-21.40700423,315360,158,,1986,81.83,,4324,0.0005,3.610403200610641e-18,78592,-1268.3366317749023,5.26356640085578,47.80057462118566
-25.59125438,315648,158,,1990,83.02,,4328,0.0005,3.496395727291116e-18,78656,-1244.7586612701416,5.440428104251623,47.70732159167528
-24.126601600000004,316160,158,27.56157455740391,1994,81.96,24.0473177932806,4332,0.0005,3.2826690235706893e-18,78784,-1254.4297847747803,5.30285831540823,42.43937896564603
-18.579603470000006,316448,158,,1997,83.01,,4336,0.0005,3.0781176980103848e-18,78912,-1281.0483207702637,5.383691385388374,61.29928474500775
-16.81653308,317088,158,,2002,83.76,,4340,0.0005,2.884650582964768e-18,79040,-1308.570957183838,5.716376505792141,62.46169262751937
-13.907819749999996,317408,158,,2002,83.3,,4344,0.0005,2.7919478054810966e-18,79104,-1267.6531105041504,5.3761290200054646,75.50660863518715
-14.638932819999997,317696,158,,2006,83.32,,4348,0.0005,2.704117716341428e-18,79168,-1272.1149272918701,5.510599926114082,56.8436739705503
-14.033450060000002,317952,158,,2008,85.61,,4352,0.0005,2.6190895690486375e-18,79232,-1261.2124691009521,5.4670601561665535,64.54424028471112
-15.102773990000001,318304,158,,2009,86.06,,4356,0.0005,2.4551954792208927e-18,79360,-1291.3159160614014,5.437151234596968,61.55937771126628
-14.34201176,318784,158,,2012,88.25,,4360,0.0005,2.3022264936557157e-18,79488,-1262.3998069763184,5.3896907940506935,54.72921789996326
-14.804606589999999,319168,158,,2016,89.18,,4364,0.0005,2.229793389341744e-18,79552,-1292.6679725646973,5.326488133519888,42.83089902251959
-13.814967470000001,319552,158,,2019,88.48,,4368,0.0005,2.091120120401272e-18,79680,-1285.5838871002197,5.52097537368536,63.50451451539993
-13.218382760000003,319808,158,10.207327042084806,2020,88.26,20.37825451245472,4372,0.0005,2.0256105565884607e-18,79744,-1268.2508373260498,5.190095480531454,49.36290470138192
-13.83080415,320288,158,,2024,87.75,,4376,0.0005,1.8999307861128137e-18,79872,-1286.605453491211,5.4963059686124325,57.950809605419636
-16.166772190000003,320640,158,,2027,89.16,,4380,0.0005,1.84000559616353e-18,79936,-1282.6576385498047,5.495863124728203,53.15442877262831
-19.80120179,320960,158,,2027,89.69,,4384,0.0005,1.7820796080507334e-18,80000,-1284.8450298309326,5.64139187335968,49.81001655757427
-20.16889842,321664,158,,2034,89.57,,4388,0.0005,1.6193663201629952e-18,80192,-1277.18505859375,5.33363937959075,64.15189369022846
-19.679213790000002,321952,158,,2035,89.05,,4392,0.0005,1.5686568689716128e-18,80256,-1263.0094165802002,5.567964177578688,49.059733495116234
-22.82488663,322176,158,19.021636969596486,2038,89.28,22.80340615811988,4396,0.0005,1.5199554277977713e-18,80320,-1286.7333145141602,5.419084340333939,47.39283813908696
-24.27979608,322496,158,,2039,90.58,,4400,0.0005,1.4721562548797048e-18,80384,-1282.9468822479248,5.522372707724571,58.251093585044146
-19.828221120000002,322624,158,,2041,90.83,,4404,0.0005,1.4260387239910872e-18,80448,-1263.1617012023926,5.176847625523806,53.01347340270877
-19.894554460000002,322848,158,,2042,91.13,,4408,0.0005,1.381867356828938e-18,80512,-1299.979253768921,5.509334858506918,56.67722937837243
-23.806240089999996,323776,157,,2049,92.07,,4412,0.0005,1.2535012106852741e-18,80704,-1322.0478763580322,5.405266761779785,53.512149695307016
-23.143496690000003,324096,157,22.110087466918404,2053,91.93,19.87695469820041,4416,0.0005,1.2130800800876357e-18,80768,-1318.463207244873,5.282367452979088,54.81536161899567
-24.068917830000004,324352,157,,2053,92.22,,4420,0.0005,1.1747932224888133e-18,80832,-1296.3189144134521,5.458492610603571,64.32368418574333
-26.354304630000005,324672,157,,2056,93.67,,4424,0.0005,1.1015235235360595e-18,80960,-1306.337760925293,5.350647792220116,50.825761914253235
-22.315400539999995,325184,157,,2060,92.2,,4428,0.0005,1.0331352871810325e-18,81088,-1318.047462463379,5.186878718435764,38.27625457942486
-23.459349789999997,325696,157,,2064,92.86,,4432,0.0005,9.702360565810197e-19,81216,-1291.7589302062988,5.307791210711002,45.70083625614643
-24.50950168,326144,157,,2066,93.63,,4436,0.0005,9.397859581887258e-19,81280,-1314.9448947906494,5.215189170092344,36.60507425107062
-24.48814809,326240,157,,2067,93.38,,4440,0.0005,9.102931339473545e-19,81344,-1278.0436096191406,5.254249684512615,52.333611492067575
-28.202305860000003,326560,157,,2068,94.33,,4444,0.0005,8.818750903559152e-19,81408,-1314.5320568084717,5.4823629558086395,60.98010152950883
-26.215526790000002,326784,157,,2070,96.35,,4448,0.0005,8.540163476821518e-19,81472,-1308.7540187835693,5.571178458631039,48.03134298697114
-25.301502579999998,327488,157,,2074,94.6,,4452,0.0005,7.76070249375402e-19,81664,-1316.5982418060303,5.6530751734972,67.4412096068263
-25.56059948,327648,157,,2074,95.86,,4456,,,,,,
-27.345479709999996,327968,157,,2078,94.45,,4460,0.0005,7.269821658886773e-19,81792,-1326.8080654144287,5.512873839586973,60.36517818644643
-25.62706262,328320,157,,2081,92.5,,4464,0.0005,7.04321208079934e-19,81856,-1299.8574047088623,5.470855727791786,47.880641765892506
-24.55148874,328736,157,,2084,91.16,,4468,0.0005,6.601752460254652e-19,81984,-1298.0776691436768,5.373289007693529,53.46098651736975
-25.320438139999997,329184,157,7.454730046048152,2085,91.93,16.68487065918003,4472,0.0005,6.39717750350134e-19,82048,-1322.4992752075195,5.6496716141700745,61.66073180735111
-24.75897805,329536,157,,2088,92.43,,4476,0.0005,6.003190852676515e-19,82176,-1285.586919784546,5.527933567762375,46.457682356238365
-23.66709111,330144,157,,2092,92.05,,4480,0.0005,5.635618962633541e-19,82304,-1323.9046325683594,5.4460103288292885,38.00946091115475
-21.373941960000003,330560,157,,2096,92.95,,4484,0.0005,5.278598245979822e-19,82432,-1339.7176914215088,5.565758004784584,54.440691106021404
-20.6956333,330816,157,25.93573975620647,2100,93.15,24.92162776920846,4488,0.0005,5.112180193843043e-19,82496,-1320.4255256652832,5.40102968737483,40.45252043381333
-25.287776570000002,331264,157,,2103,94.63,,4492,0.0005,4.952023244630502e-19,82560,-1356.6423225402832,5.323317129164934,43.29191604629159
-23.329161889999995,331744,157,,2104,95.53,,4496,0.0005,4.640933823674128e-19,82688,-1314.0884475708008,5.471746556460857,48.03206979483366
-23.897901309999998,331936,157,,2108,95.18,,4500,0.0005,4.495193235055515e-19,82752,-1348.8348083496094,5.385303042829037,42.45306499302387
-26.890133839999997,332096,157,,2109,95.01,,4504,0.0005,4.352627065128674e-19,82816,-1357.8541355133057,5.570710577070713,55.58032160997391
-28.78056213,332448,157,21.384993883428262,2112,94.29,22.94943870763733,4508,0.0005,4.212737995784114e-19,82880,-1373.3834209442139,5.314075220376253,46.107985351234674
-24.450177730000004,332672,157,,2112,93.92,,4512,0.0005,4.077611289569357e-19,82944,-1349.5730056762695,5.429055187851191,41.073271583765745
-27.82310788,332896,157,,2116,93.83,,4516,0.0005,3.94905497427975e-19,83008,-1323.7732963562012,5.318562127649784,51.68840862065554
-23.9215733,333216,157,,2116,93.74,,4520,0.0005,3.8242938670381126e-19,83072,-1374.2126560211182,5.451121054589748,45.475725423544645
-24.354028720000006,333536,157,,2119,93.24,,4524,0.0005,3.7030695142927007e-19,83136,-1327.188138961792,5.537705857306719,49.086561281234026
-26.30717676,333824,157,,2122,92.08,,4528,0.0005,3.588384791693409e-19,83200,-1312.1377773284912,5.2935410514473915,56.91328675672412
-27.96532158,334304,157,,2123,91.32,,4532,0.0005,3.3682433580603897e-19,83328,-1328.0790672302246,5.361436400562525,58.30971365980804
-28.38350244,334688,157,,2126,90.79,,4536,0.0005,3.161917573374207e-19,83456,-1317.5038166046143,5.398697607219219,40.18441244214773
-27.633944509999996,334912,157,15.009967712246699,2130,89.83,21.411179241258225,4540,0.0005,3.06481921950774e-19,83520,-1302.3790855407715,5.377756781876087,49.945705849677324
-27.23408576,335200,157,,2130,88.22,,4544,0.0005,2.97063140240853e-19,83584,-1318.9052238464355,5.468701723963022,63.305436696857214
-26.6614615,335616,157,,2134,86.88,,4548,0.0005,2.877752344173712e-19,83648,-1373.126335144043,5.660104054957628,66.90325681492686
-26.168535660000007,335936,157,,2138,88.28,,4552,0.0005,2.6961464562748285e-19,83776,-1325.071641921997,5.342866722494364,53.95191652327776
-26.803434660000004,336064,157,,2138,84.83,,4556,,,,,,
-23.25724326,336448,157,25.813994165438302,2141,84.76,25.573168896224995,4560,0.0005,2.532246438050096e-19,83904,-1351.273344039917,5.554043032228947,57.303347568959
-23.29231581,336992,157,,2145,84.98,,4564,0.0005,2.374660081838034e-19,84032,-1368.4808521270752,5.555984891951084,75.97512174770236
-28.20135901,337120,157,,2145,86.39,,4568,,,,,,
-27.58409911,337504,157,,2149,85.65,,4572,0.0005,2.2277614767125573e-19,84160,-1364.0941848754883,5.553208142518997,43.028037345036864
-29.00086112000001,337792,157,,2149,84.62,,4576,0.0005,2.1571789062914247e-19,84224,-1354.9427299499512,5.722348399460316,55.50173131003976
-28.142961270000004,337952,156,,2153,83.0,,4580,0.0005,2.088890610964294e-19,84288,-1368.681776046753,5.8495288118720055,64.53019596263766
-30.987066790000007,338208,157,,2153,81.96,,4584,0.0005,2.023519676240577e-19,84352,-1318.4638080596924,5.440784864127636,56.808207251131535
-30.521505570000013,338624,156,18.940905962805374,2157,81.36,24.156624820209377,4588,0.0005,1.9609153799575857e-19,84416,-1350.365104675293,5.430312156677246,47.06853657588363
-26.59749367,339040,156,,2161,81.05,,4592,0.0005,1.8388738470839795e-19,84544,-1373.4221954345703,5.425492402166128,59.10124419815838
-25.917547719999998,339392,157,,2161,78.46,,4596,0.0005,1.780527848725533e-19,84608,-1357.0434284210205,5.387925744056702,28.441465750336647
-24.317862730000005,339520,156,,2164,79.17,,4600,0.0005,1.7245080535018218e-19,84672,-1366.1522731781006,5.401106093078852,48.887197967618704
-19.939753710000005,339616,156,,2164,77.32,,4604,,,,,,
-16.039571530000003,340416,157,,2168,76.83,,4608,0.0005,1.5677196034634467e-19,84864,-1360.6208362579346,5.648497857153416,55.35594064369798
-17.462315290000003,340768,156,,2172,77.24,,4612,0.0005,1.470819930463738e-19,84992,-1324.6621265411377,5.414188511669636,52.21291819214821
-13.89136981,341024,156,,2175,77.6,,4616,0.0005,1.425562770809752e-19,85056,-1324.2433280944824,5.525100521743298,49.404675509780645
-13.260689839999996,341216,156,16.647941846608695,2175,76.5,22.287081144043707,4620,,,,,,
-11.21167368,341440,156,,2176,77.5,,4624,0.0005,1.3816432324843047e-19,85120,-1341.8407516479492,5.514929637312889,49.572167705744505
-9.227972509999997,341696,156,,2179,78.76,,4628,0.0005,1.3387429297114359e-19,85184,-1352.277702331543,5.498774535953999,64.27689163386822
-7.0590948000000004,342016,156,,2183,78.67,,4632,0.0005,1.2963796541603247e-19,85248,-1384.0824909210205,5.441733323037624,48.76096327230334
-5.684976799999999,342656,156,,2188,77.99,,4636,0.0005,1.1766812254823583e-19,85440,-1369.5905952453613,5.422679368406534,40.73686646297574
-7.009747750000002,343104,156,,2191,78.6,,4640,0.0005,1.1038634074626446e-19,85568,-1354.8058185577393,5.419570166617632,45.71802778914571
-4.462365700000001,343456,156,,2191,79.25,,4644,0.0005,1.0691034514999631e-19,85632,-1382.3770809173584,5.281651861965656,37.346473732963204
-8.592924090000002,343552,156,9.463521424409654,2195,80.8,16.69479675400658,4648,,,,,,
-12.094117129999999,343776,156,,2195,79.49,,4652,0.0005,1.0353680059818522e-19,85696,-1387.2633514404297,5.584002185612917,51.947682827711105
-9.62415794,344416,156,,2199,80.19,,4656,0.0005,9.387763527471558e-20,85888,-1377.5004959106445,5.469179090112448,37.18501751869917
-9.43038865,344672,156,,2202,80.6,,4660,0.0005,9.095268100787545e-20,85952,-1360.0268955230713,5.4053845927119255,41.72983489185572
-10.574944720000001,344800,156,,2202,81.3,,4664,,,,,,
-8.165288859999999,345216,156,,2206,79.65,,4668,0.0005,8.535464584051754e-20,86080,-1390.4382247924805,5.31330019235611,45.69539741426706
-13.82459816,345568,156,,2207,80.27,,4672,0.0005,8.265787649462324e-20,86144,-1387.3114261627197,5.671665884554386,61.48516856506467
-11.285460650000003,345824,156,,2211,79.56,,4676,0.0005,8.004367798960666e-20,86208,-1393.4057693481445,5.672906316816807,50.186964344233274
-13.292202670000002,346144,156,,2214,79.88,,4680,0.0005,7.50517709271553e-20,86336,-1386.069004058838,5.564022872596979,45.1231724396348
-9.527789030000001,346272,156,,2214,79.43,,4684,,,,,,
-13.815569950000002,346720,156,13.295639458785809,2218,79.63,20.72658181430944,4688,0.0005,7.042289215019298e-20,86464,-1403.6142311096191,5.619914777576923,57.48702843859792
-14.323896880000001,347232,156,,2222,80.1,,4692,0.0005,6.599219795181625e-20,86592,-1387.8469486236572,5.261630088090897,46.119520239531994
-12.539865820000003,347456,156,,2222,81.16,,4696,0.0005,6.391931534557845e-20,86656,-1386.05220413208,5.4496190175414085,57.905780512839556
-11.88439147,347744,156,,2227,80.43,,4700,0.0005,6.193905121952665e-20,86720,-1353.951524734497,5.324852880090475,46.81255431845784
-13.647678850000002,348096,156,,2227,79.91,,4704,0.0005,6.002634660552381e-20,86784,-1386.4319343566895,5.468260005116463,55.44576118141413
-17.994564510000004,348640,156,,2231,82.98,,4708,0.0005,5.627658350901741e-20,86912,-1394.4651126861572,5.324032194912434,38.55925499275327
-17.15882191,349024,156,,2234,82.69,,4712,0.0005,5.27809431809947e-20,87040,-1401.9894180297852,5.504097394645214,37.487850695848465
-20.704086779999997,349152,156,,2234,82.99,,4716,,,,,,
-22.491145640000003,349792,156,,2240,83.82,,4720,0.0005,4.797203922678013e-20,87232,-1358.988691329956,5.247112549841404,48.573690090328455
-22.397698209999998,350112,156,10.56496779015183,2241,83.26,19.554052703592603,4724,0.0005,4.6501762089164736e-20,87296,-1380.352710723877,5.38591293990612,47.62574679404497
-22.631884950000003,350336,156,,2243,83.64,,4728,0.0005,4.506738269181926e-20,87360,-1365.7215061187744,5.484534837305546,55.356119606643915
-22.452312750000004,350720,156,,2247,83.52,,4732,0.0005,4.36761594133524e-20,87424,-1374.0077629089355,5.390498895198107,50.16503357514739
-24.054146139999997,351072,156,,2247,84.48,,4736,0.0005,4.0991348088065094e-20,87552,-1367.56178855896,5.539528518915176,58.15687093883753
-24.187138840000003,351552,156,,2250,84.84,,4740,0.0005,3.8483124828889774e-20,87680,-1407.6486930847168,5.478751454502344,50.67255310341716
-25.51979239,351648,156,,2250,85.57,,4744,,,,,,
-24.02479123,352000,156,,2254,84.6,,4748,0.0005,3.726042450458831e-20,87744,-1413.4133472442627,5.467372044920921,43.52895841747522
-19.69966468,352192,156,,2255,83.74,,4752,0.0005,3.607841915411537e-20,87808,-1430.147720336914,5.501403879374266,69.42104821652174
-19.515479850000002,352512,156,,2258,83.52,,4756,0.0005,3.491111771653187e-20,87872,-1442.9165325164795,5.404623344540596,45.02606286853552
-25.466246610000002,352768,155,,2261,84.11,,4760,0.0005,3.3795519712045944e-20,87936,-1401.7063484191895,5.467090912163258,40.45552807673812
-28.891116960000005,353024,156,10.308424952185035,2262,85.09,19.97562199671725,4764,0.0005,3.273182633174286e-20,88000,-1421.5637855529785,5.640302136540413,47.80649900063872
-23.485609049999997,353632,156,,2265,84.72,,4768,0.0005,2.970042254326349e-20,88192,-1437.713394165039,5.555884435772896,55.144716784358025
-19.94068847,354080,156,,2269,84.13,,4772,0.0005,2.785376343421677e-20,88320,-1441.260654449463,5.3280451484024525,34.1901598200202
-20.9820357,354304,155,,2272,84.58,,4776,,,,,,
-21.39361042,354912,155,,2276,84.83,,4780,0.0005,2.5290520547403172e-20,88512,-1424.7487773895264,5.468915529549122,41.29014899581671
-24.349179520000007,355488,155,,2279,85.52,,4784,0.0005,2.37128769162323e-20,88640,-1426.925193786621,5.707825727760792,59.61306840926409
-25.40644201,355744,156,,2280,86.71,,4788,0.0005,2.2958945459229928e-20,88704,-1467.3050117492676,5.655197456479073,58.66776276752353
-25.64737054,356096,156,,2282,85.9,,4792,0.0005,2.2225624501678506e-20,88768,-1426.1985988616943,5.4690507017076015,48.34849578142166
-25.99941176,356320,156,,2282,87.07,,4796,0.0005,2.1527891571294726e-20,88832,-1422.7399635314941,5.554036490619183,55.61339135095477
-28.14786567,356704,155,,2287,89.23,,4800,0.0005,2.018689003057527e-20,88960,-1458.004825592041,5.326471254229546,48.18565497174859
-28.256469579999994,357120,155,,2291,89.43,,4804,0.0005,1.9546793246923756e-20,89024,-1440.8767986297607,5.555743455886841,40.04587419331074
-24.24417613,357472,155,10.601177638769304,2295,87.18,17.078429729387945,4808,0.0005,1.8332872225056257e-20,89152,-1451.6684761047363,5.633244730532169,58.69432682543993
-24.948973860000002,357664,155,,2295,87.23,,4812,0.0005,1.775482867909172e-20,89216,-1413.2221374511719,5.489355597645044,56.58565469458699
-26.236842229999997,357984,155,,2298,87.58,,4816,0.0005,1.7202339102015903e-20,89280,-1427.6058979034424,5.4968999698758125,37.89107527770102
-25.156947920000004,358432,155,,2302,87.1,,4820,0.0005,1.614235033874148e-20,89408,-1438.2795677185059,5.437437422573566,55.34932962432504
-25.068552909999998,358880,155,,2303,87.32,,4824,0.0005,1.5633087638212036e-20,89472,-1456.8642044067383,5.492744497954845,56.32239517197013
-25.530065210000004,359392,155,,2306,87.09,,4828,0.0005,1.4672314832376797e-20,89600,-1437.7444343566895,5.521021641790867,52.237469950690866
-25.028305620000005,359840,155,,2311,87.48,,4832,0.0005,1.3754563698278377e-20,89728,-1460.2245979309082,5.601900435984135,48.83870241045952
-25.78462507,360256,155,,2314,87.87,,4836,0.0005,1.2894800694337247e-20,89856,-1450.9267082214355,5.427195452153683,63.130701031535864
-26.783827819999992,360448,155,,2317,87.82,,4840,,,,,,
-24.096276619999994,360640,155,,2317,85.73,,4844,0.0005,1.2487449255457298e-20,89920,-1466.7875747680664,5.556934975087643,61.473842941224575
-26.071221219999998,361024,155,,2321,88.68,,4848,0.0005,1.1715771772857692e-20,90048,-1434.2694988250732,5.326831571757793,41.05354316160083
-26.5930739,361216,155,,2321,88.99,,4852,,,,,,
-30.040374500000006,361536,155,9.178143588237978,2325,90.75,19.3599198492523,4856,0.0005,1.0994273063485146e-20,90176,-1427.3769989013672,5.530449487268925,51.20636831969023
-24.48602095,361760,155,,2325,90.64,,4860,0.0005,1.0648723171487197e-20,90240,-1475.1372451782227,5.624203585088253,64.18321276083589
-21.728791510000004,362016,155,,2329,90.23,,4864,0.0005,1.0312220251894685e-20,90304,-1449.5048999786377,5.393708657473326,60.16173818334937
-25.150683450000002,362496,155,,2332,90.96,,4868,0.0005,9.987726609935346e-21,90368,-1460.2232685089111,5.227578058838844,44.434819577261806
-25.409782930000002,362816,155,,2333,91.23,,4872,0.0005,9.368374810741904e-21,90496,-1458.4813899993896,5.693444214761257,54.98402799665928
-30.00059903,363104,155,26.211063225497423,2336,89.37,24.288064904586548,4876,0.0005,9.073021236237548e-21,90560,-1449.2520771026611,5.210309434682131,39.331765020266175
-26.91412357,363136,155,,2336,88.87,,4880,,,,,,
-27.362715090000002,363680,155,,2341,87.67,,4884,0.0005,8.511320426983166e-21,90688,-1452.334466934204,5.478126909583807,45.78259690478444
-23.066480069999997,364032,155,,2344,85.95,,4888,0.0005,8.243393362586359e-21,90752,-1483.6903285980225,5.583952087908983,51.1774737238884
-26.926502190000004,364192,155,,2344,86.52,,4892,0.0005,7.979149180522554e-21,90816,-1481.764612197876,5.6863921992480755,43.994771748781204
-28.94918229,364768,155,,2349,85.25,,4896,0.0005,7.484130569016337e-21,90944,-1458.4663619995117,5.500870130956173,41.35547947511077
-30.950977049999995,365120,155,,2353,83.8,,4900,0.0005,7.01980189051926e-21,91072,-1474.6603260040283,5.558384828269482,54.95756497234106
-34.61040740999999,365184,155,,2353,84.08,,4904,,,,,,
-34.15477756,365568,155,,2356,83.69,,4908,0.0005,6.797833073599724e-21,91136,-1453.7914199829102,5.4881046414375305,50.64360156096518
-33.49726106999999,366304,155,,2360,82.36,,4912,0.0005,6.181813549087681e-21,91328,-1449.098129272461,5.438527509570122,55.78792588412762
-29.916372760000005,366432,155,,2360,82.56,,4916,0.0005,5.9890344410621714e-21,91392,-1446.202096939087,5.447670049965382,49.097286470234394
-30.096907699999996,366656,155,,2364,82.18,,4920,0.0005,5.804795326626418e-21,91456,-1438.4974098205566,5.513742730021477,63.47030897811055
-30.309616950000006,366784,155,,2364,82.18,,4924,,,,,,
-30.569627949999997,367040,155,11.355013504373257,2364,82.54,19.36084365092156,4928,0.0005,5.6216228467978324e-21,91520,-1514.4872665405273,5.429218091070652,48.72400925680995
-35.40430367999999,367456,155,,2367,83.95,,4932,0.0005,5.268099565288467e-21,91648,-1486.4514255523682,5.463099457323551,46.94626300036907
-36.43047545,368160,154,,2376,83.27,,4936,0.0005,4.7786261473858625e-21,91840,-1505.2024822235107,5.293529912829399,45.58110177703202
-35.45053122000001,368448,155,,2376,83.7,,4940,0.0005,4.627974805473811e-21,91904,-1466.3904190063477,5.640867613255978,52.437784377485514
-36.17023585,368800,154,,2380,83.71,,4944,0.0005,4.4836667824530635e-21,91968,-1485.6687908172607,5.578997306525707,41.69960955530405
-31.713477329999996,369088,155,21.730082397008534,2380,80.99,19.099637386230935,4948,0.0005,4.3422746733279385e-21,92032,-1467.4020805358887,5.59108991920948,58.10823142156005
-30.123419809999994,369600,154,,2384,80.13,,4952,0.0005,4.076411250126528e-21,92160,-1503.150260925293,5.545998588204384,46.441011575981975
-28.861520300000002,369920,154,,2388,79.81,,4956,0.0005,3.947781768177288e-21,92224,-1488.2508449554443,5.777283109724522,51.13066027313471
-31.171355170000005,370048,154,,2388,81.73,,4960,0.0005,3.823869693373932e-21,92288,-1448.693130493164,5.835441932082176,34.689875055104494
-29.89181236,370400,154,,2391,79.95,,4964,0.0005,3.706301366602211e-21,92352,-1468.8603019714355,5.656083047389984,43.94539815187454
-27.822902799999998,370656,154,26.39187905036146,2392,79.96,22.889188506508155,4968,0.0005,3.588418745024076e-21,92416,-1528.331413269043,5.48094892129302,50.05862785503268
-28.910150599999998,370848,154,,2395,80.29,,4972,0.0005,3.474316938127161e-21,92480,-1501.2986183166504,5.391755796968937,34.57477840036154
-30.654628829999996,371456,154,,2399,82.29,,4976,0.0005,3.2583680828584348e-21,92608,-1506.1515064239502,5.5454070046544075,47.125318102538586
-29.44976414,371744,154,,2403,83.5,,4980,0.0005,3.0556540700589026e-21,92736,-1494.9921951293945,5.4696676060557365,55.47400691173971
-25.933225549999996,372160,154,,2404,83.36,,4984,0.0005,2.9594676382629113e-21,92800,-1508.5911865234375,5.477435637265444,49.12564154714346
-28.18271779,372672,154,,2408,83.13,,4988,0.0005,2.7774916048366125e-21,92928,-1463.3710613250732,5.554256655275822,38.73495353758335
-24.31352114,373056,154,,2412,83.58,,4992,0.0005,2.605820533990419e-21,93056,-1501.8975830078125,5.6576949171721935,58.40995379909873
-24.722287579999996,373536,154,,2416,83.94,,4996,0.0005,2.443215055822469e-21,93184,-1536.641305923462,5.736577607691288,58.651393204927444
